product_id,title,description,text
PROD_000977,Zara Pink Jewelry,"This pink jewelry from Zara is perfect for weekend. Made from high-quality leather, it features a slim fit and elegant design. Available in size XXL. Care instructions: Machine wash.","Title: Zara Pink Jewelry
Description: This pink jewelry from Zara is perfect for weekend. Made from high-quality leather, it features a slim fit and elegant design. Available in size XXL. Care instructions: Machine wash."
PROD_000978,Gap Red Leggings,"This red leggings from Gap is perfect for office. Made from high-quality acrylic, it features a regular fit and comfortable design. Available in size 14. Care instructions: Dry clean only. Perfect for fall season.","Title: Gap Red Leggings
Description: This red leggings from Gap is perfect for office. Made from high-quality acrylic, it features a regular fit and comfortable design. Available in size 14. Care instructions: Dry clean only. Perfect for fall season."
PROD_000979,J.Crew Pink Shorts in Silk,"This pink shorts from J.Crew is perfect for office. Made from high-quality silk, it features a oversized and classic design. Available in size 8. Care instructions: Dry clean only. Perfect for fall season.","Title: J.Crew Pink Shorts in Silk
Description: This pink shorts from J.Crew is perfect for office. Made from high-quality silk, it features a oversized and classic design. Available in size 8. Care instructions: Dry clean only. Perfect for fall season."
PROD_000980,Massimo Dutti Brown T-Shirts,"This brown t-shirts from Massimo Dutti is perfect for office. Made from high-quality acrylic, it features a tailored and classic design. Available in size 14. Care instructions: Hand wash.","Title: Massimo Dutti Brown T-Shirts
Description: This brown t-shirts from Massimo Dutti is perfect for office. Made from high-quality acrylic, it features a tailored and classic design. Available in size 14. Care instructions: Hand wash."
PROD_000981,Forever 21 Red Cardigans,"This red cardigans from Forever 21 is perfect for special occasions. Made from high-quality viscose, it features a loose fit and formal design. Available in size 30. Care instructions: Machine wash.","Title: Forever 21 Red Cardigans
Description: This red cardigans from Forever 21 is perfect for special occasions. Made from high-quality viscose, it features a loose fit and formal design. Available in size 30. Care instructions: Machine wash."
PROD_000982,Old Navy Black Loafers,"This black loafers from Old Navy is perfect for office. Made from high-quality silk, it features a regular fit and elegant design. Available in size 34. Care instructions: Hand wash.","Title: Old Navy Black Loafers
Description: This black loafers from Old Navy is perfect for office. Made from high-quality silk, it features a regular fit and elegant design. Available in size 34. Care instructions: Hand wash."
PROD_000983,J.Crew Beige Sneakers,"This beige sneakers from J.Crew is perfect for casual outings. Made from high-quality wool, it features a oversized and elegant design. Available in size 34. Care instructions: Dry clean only. Perfect for fall season.","Title: J.Crew Beige Sneakers
Description: This beige sneakers from J.Crew is perfect for casual outings. Made from high-quality wool, it features a oversized and elegant design. Available in size 34. Care instructions: Dry clean only. Perfect for fall season."
PROD_000984,H&M Maroon Sunglasses in Viscose,"This maroon sunglasses from H&M is perfect for weekend. Made from high-quality viscose, it features a tailored and formal design. Available in size S. Care instructions: Hand wash.","Title: H&M Maroon Sunglasses in Viscose
Description: This maroon sunglasses from H&M is perfect for weekend. Made from high-quality viscose, it features a tailored and formal design. Available in size S. Care instructions: Hand wash."
PROD_000985,Zara White Jackets,"This white jackets from Zara is perfect for special occasions. Made from high-quality polyester, it features a loose fit and comfortable design. Available in size S. Care instructions: Dry clean only.","Title: Zara White Jackets
Description: This white jackets from Zara is perfect for special occasions. Made from high-quality polyester, it features a loose fit and comfortable design. Available in size S. Care instructions: Dry clean only."
PROD_000986,Shein Green Joggers,"This green joggers from Shein is perfect for special occasions. Made from high-quality silk, it features a tailored and comfortable design. Available in size S. Care instructions: Hand wash. Perfect for fall season.","Title: Shein Green Joggers
Description: This green joggers from Shein is perfect for special occasions. Made from high-quality silk, it features a tailored and comfortable design. Available in size S. Care instructions: Hand wash. Perfect for fall season."
PROD_000987,COS Cream Sweaters,"This cream sweaters from COS is perfect for office. Made from high-quality linen, it features a fitted and trendy design. Available in size XS. Care instructions: Dry clean only. Perfect for winter season.","Title: COS Cream Sweaters
Description: This cream sweaters from COS is perfect for office. Made from high-quality linen, it features a fitted and trendy design. Available in size XS. Care instructions: Dry clean only. Perfect for winter season."
PROD_000988,H&M Coral Casual Shirts in Nylon,"This coral casual shirts from H&M is perfect for casual outings. Made from high-quality nylon, it features a loose fit and comfortable design. Available in size 12. Care instructions: Hand wash. Perfect for winter season.","Title: H&M Coral Casual Shirts in Nylon
Description: This coral casual shirts from H&M is perfect for casual outings. Made from high-quality nylon, it features a loose fit and comfortable design. Available in size 12. Care instructions: Hand wash. Perfect for winter season."
PROD_000989,Arket Beige Sandals in Acrylic,"This beige sandals from Arket is perfect for special occasions. Made from high-quality acrylic, it features a loose fit and formal design. Available in size 34. Care instructions: Hand wash.","Title: Arket Beige Sandals in Acrylic
Description: This beige sandals from Arket is perfect for special occasions. Made from high-quality acrylic, it features a loose fit and formal design. Available in size 34. Care instructions: Hand wash."
PROD_000990,PrettyLittleThing Orange Boots,"This orange boots from PrettyLittleThing is perfect for casual outings. Made from high-quality cotton, it features a fitted and modern design. Available in size 14. Care instructions: Dry clean only.","Title: PrettyLittleThing Orange Boots
Description: This orange boots from PrettyLittleThing is perfect for casual outings. Made from high-quality cotton, it features a fitted and modern design. Available in size 14. Care instructions: Dry clean only."
PROD_000991,Hollister Olive Dress Pants,"This olive dress pants from Hollister is perfect for office. Made from high-quality silk, it features a slim fit and casual design. Available in size 12. Care instructions: Hand wash.","Title: Hollister Olive Dress Pants
Description: This olive dress pants from Hollister is perfect for office. Made from high-quality silk, it features a slim fit and casual design. Available in size 12. Care instructions: Hand wash."
PROD_000992,Banana Republic Gray Skirts in Suede,"This gray skirts from Banana Republic is perfect for everyday wear. Made from high-quality suede, it features a oversized and formal design. Available in size XXL. Care instructions: Machine wash. Perfect for summer season.","Title: Banana Republic Gray Skirts in Suede
Description: This gray skirts from Banana Republic is perfect for everyday wear. Made from high-quality suede, it features a oversized and formal design. Available in size XXL. Care instructions: Machine wash. Perfect for summer season."
PROD_000993,Forever 21 Burgundy Mini Dresses,"This burgundy mini dresses from Forever 21 is perfect for weekend. Made from high-quality polyester, it features a slim fit and formal design. Available in size 36. Care instructions: Machine wash. Perfect for fall season.","Title: Forever 21 Burgundy Mini Dresses
Description: This burgundy mini dresses from Forever 21 is perfect for weekend. Made from high-quality polyester, it features a slim fit and formal design. Available in size 36. Care instructions: Machine wash. Perfect for fall season."
PROD_000994,COS Mint Scarves,"This mint scarves from COS is perfect for weekend. Made from high-quality viscose, it features a regular fit and casual design. Available in size 12. Care instructions: Dry clean only.","Title: COS Mint Scarves
Description: This mint scarves from COS is perfect for weekend. Made from high-quality viscose, it features a regular fit and casual design. Available in size 12. Care instructions: Dry clean only."
PROD_000995,Massimo Dutti Coral Joggers,"This coral joggers from Massimo Dutti is perfect for weekend. Made from high-quality leather, it features a tailored and casual design. Available in size L. Care instructions: Hand wash. Perfect for fall season.","Title: Massimo Dutti Coral Joggers
Description: This coral joggers from Massimo Dutti is perfect for weekend. Made from high-quality leather, it features a tailored and casual design. Available in size L. Care instructions: Hand wash. Perfect for fall season."
PROD_000996,Massimo Dutti Orange Tops in Wool,"This orange tops from Massimo Dutti is perfect for office. Made from high-quality wool, it features a slim fit and casual design. Available in size L. Care instructions: Machine wash. Perfect for summer season.","Title: Massimo Dutti Orange Tops in Wool
Description: This orange tops from Massimo Dutti is perfect for office. Made from high-quality wool, it features a slim fit and casual design. Available in size L. Care instructions: Machine wash. Perfect for summer season."
PROD_000997,H&M Burgundy Boots,"This burgundy boots from H&M is perfect for special occasions. Made from high-quality cotton, it features a slim fit and modern design. Available in size 16. Care instructions: Hand wash. Perfect for summer season.","Title: H&M Burgundy Boots
Description: This burgundy boots from H&M is perfect for special occasions. Made from high-quality cotton, it features a slim fit and modern design. Available in size 16. Care instructions: Hand wash. Perfect for summer season."
PROD_000998,Prada Blue Coats in Cotton,"This blue coats from Prada is perfect for special occasions. Made from high-quality cotton, it features a fitted and modern design. Available in size XS. Care instructions: Machine wash. Perfect for fall season.","Title: Prada Blue Coats in Cotton
Description: This blue coats from Prada is perfect for special occasions. Made from high-quality cotton, it features a fitted and modern design. Available in size XS. Care instructions: Machine wash. Perfect for fall season."
PROD_000999,Gap Cream Dresses in Suede,"This cream dresses from Gap is perfect for special occasions. Made from high-quality suede, it features a tailored and stylish design. Available in size XL. Care instructions: Machine wash.","Title: Gap Cream Dresses in Suede
Description: This cream dresses from Gap is perfect for special occasions. Made from high-quality suede, it features a tailored and stylish design. Available in size XL. Care instructions: Machine wash."
PROD_001000,Banana Republic Purple Hoodies in Acrylic,"This purple hoodies from Banana Republic is perfect for office. Made from high-quality acrylic, it features a regular fit and elegant design. Available in size 12. Care instructions: Dry clean only.","Title: Banana Republic Purple Hoodies in Acrylic
Description: This purple hoodies from Banana Republic is perfect for office. Made from high-quality acrylic, it features a regular fit and elegant design. Available in size 12. Care instructions: Dry clean only."
PROD_001001,Uniqlo Gray Watches,"This gray watches from Uniqlo is perfect for everyday wear. Made from high-quality suede, it features a oversized and classic design. Available in size L. Care instructions: Machine wash.","Title: Uniqlo Gray Watches
Description: This gray watches from Uniqlo is perfect for everyday wear. Made from high-quality suede, it features a oversized and classic design. Available in size L. Care instructions: Machine wash."
PROD_001002,Uniqlo Red Jeans in Leather,"This red jeans from Uniqlo is perfect for casual outings. Made from high-quality leather, it features a loose fit and modern design. Available in size 14. Care instructions: Machine wash.","Title: Uniqlo Red Jeans in Leather
Description: This red jeans from Uniqlo is perfect for casual outings. Made from high-quality leather, it features a loose fit and modern design. Available in size 14. Care instructions: Machine wash."
PROD_001003,Zara Mint Cardigans,"This mint cardigans from Zara is perfect for casual outings. Made from high-quality denim, it features a regular fit and trendy design. Available in size 30. Care instructions: Hand wash.","Title: Zara Mint Cardigans
Description: This mint cardigans from Zara is perfect for casual outings. Made from high-quality denim, it features a regular fit and trendy design. Available in size 30. Care instructions: Hand wash."
PROD_001004,Gap White Leggings,"This white leggings from Gap is perfect for casual outings. Made from high-quality bamboo, it features a fitted and trendy design. Available in size XS. Care instructions: Dry clean only.","Title: Gap White Leggings
Description: This white leggings from Gap is perfect for casual outings. Made from high-quality bamboo, it features a fitted and trendy design. Available in size XS. Care instructions: Dry clean only."
PROD_001005,Massimo Dutti Beige Jackets,"This beige jackets from Massimo Dutti is perfect for office. Made from high-quality silk, it features a loose fit and trendy design. Available in size 6. Care instructions: Dry clean only.","Title: Massimo Dutti Beige Jackets
Description: This beige jackets from Massimo Dutti is perfect for office. Made from high-quality silk, it features a loose fit and trendy design. Available in size 6. Care instructions: Dry clean only."
PROD_001006,Boohoo Beige Leggings,"This beige leggings from Boohoo is perfect for special occasions. Made from high-quality acrylic, it features a loose fit and casual design. Available in size 6. Care instructions: Hand wash.","Title: Boohoo Beige Leggings
Description: This beige leggings from Boohoo is perfect for special occasions. Made from high-quality acrylic, it features a loose fit and casual design. Available in size 6. Care instructions: Hand wash."
PROD_001007,Missguided Green Casual Shirts,"This green casual shirts from Missguided is perfect for weekend. Made from high-quality cashmere, it features a tailored and casual design. Available in size 32. Care instructions: Hand wash.","Title: Missguided Green Casual Shirts
Description: This green casual shirts from Missguided is perfect for weekend. Made from high-quality cashmere, it features a tailored and casual design. Available in size 32. Care instructions: Hand wash."
PROD_001008,Uniqlo Olive Casual Shirts,"This olive casual shirts from Uniqlo is perfect for office. Made from high-quality leather, it features a loose fit and modern design. Available in size 6. Care instructions: Dry clean only. Perfect for winter season.","Title: Uniqlo Olive Casual Shirts
Description: This olive casual shirts from Uniqlo is perfect for office. Made from high-quality leather, it features a loose fit and modern design. Available in size 6. Care instructions: Dry clean only. Perfect for winter season."
PROD_001009,Old Navy Navy Sandals,"This navy sandals from Old Navy is perfect for casual outings. Made from high-quality cashmere, it features a fitted and comfortable design. Available in size 12. Care instructions: Hand wash.","Title: Old Navy Navy Sandals
Description: This navy sandals from Old Navy is perfect for casual outings. Made from high-quality cashmere, it features a fitted and comfortable design. Available in size 12. Care instructions: Hand wash."
PROD_001010,COS Navy Boots in Polyester,"This navy boots from COS is perfect for casual outings. Made from high-quality polyester, it features a loose fit and comfortable design. Available in size S. Care instructions: Dry clean only. Perfect for winter season.","Title: COS Navy Boots in Polyester
Description: This navy boots from COS is perfect for casual outings. Made from high-quality polyester, it features a loose fit and comfortable design. Available in size S. Care instructions: Dry clean only. Perfect for winter season."
PROD_001011,Forever 21 White Flats in Wool,"This white flats from Forever 21 is perfect for weekend. Made from high-quality wool, it features a oversized and formal design. Available in size XS. Care instructions: Hand wash.","Title: Forever 21 White Flats in Wool
Description: This white flats from Forever 21 is perfect for weekend. Made from high-quality wool, it features a oversized and formal design. Available in size XS. Care instructions: Hand wash."
PROD_001012,Hollister Purple Sweaters,"This purple sweaters from Hollister is perfect for formal events. Made from high-quality wool, it features a fitted and trendy design. Available in size XL. Care instructions: Hand wash. Perfect for winter season.","Title: Hollister Purple Sweaters
Description: This purple sweaters from Hollister is perfect for formal events. Made from high-quality wool, it features a fitted and trendy design. Available in size XL. Care instructions: Hand wash. Perfect for winter season."
PROD_001013,Gap Navy Jewelry in Wool,"This navy jewelry from Gap is perfect for weekend. Made from high-quality wool, it features a tailored and stylish design. Available in size 30. Care instructions: Hand wash. Perfect for summer season.","Title: Gap Navy Jewelry in Wool
Description: This navy jewelry from Gap is perfect for weekend. Made from high-quality wool, it features a tailored and stylish design. Available in size 30. Care instructions: Hand wash. Perfect for summer season."
PROD_001014,J.Crew Brown Pants,"This brown pants from J.Crew is perfect for formal events. Made from high-quality bamboo, it features a loose fit and stylish design. Available in size M. Care instructions: Machine wash. Perfect for summer season.","Title: J.Crew Brown Pants
Description: This brown pants from J.Crew is perfect for formal events. Made from high-quality bamboo, it features a loose fit and stylish design. Available in size M. Care instructions: Machine wash. Perfect for summer season."
PROD_001015,J.Crew Blue Sneakers,"This blue sneakers from J.Crew is perfect for weekend. Made from high-quality cotton, it features a fitted and trendy design. Available in size 6. Care instructions: Hand wash.","Title: J.Crew Blue Sneakers
Description: This blue sneakers from J.Crew is perfect for weekend. Made from high-quality cotton, it features a fitted and trendy design. Available in size 6. Care instructions: Hand wash."
PROD_001016,H&M Yellow Blazers,"This yellow blazers from H&M is perfect for special occasions. Made from high-quality modal, it features a fitted and formal design. Available in size 16. Care instructions: Machine wash. Perfect for winter season.","Title: H&M Yellow Blazers
Description: This yellow blazers from H&M is perfect for special occasions. Made from high-quality modal, it features a fitted and formal design. Available in size 16. Care instructions: Machine wash. Perfect for winter season."
PROD_001017,COS White Dress Shoes,"This white dress shoes from COS is perfect for weekend. Made from high-quality spandex, it features a fitted and casual design. Available in size L. Care instructions: Dry clean only.","Title: COS White Dress Shoes
Description: This white dress shoes from COS is perfect for weekend. Made from high-quality spandex, it features a fitted and casual design. Available in size L. Care instructions: Dry clean only."
PROD_001018,Burberry Mint Formal Dresses,"This mint formal dresses from Burberry is perfect for everyday wear. Made from high-quality spandex, it features a regular fit and trendy design. Available in size 12. Care instructions: Machine wash.","Title: Burberry Mint Formal Dresses
Description: This mint formal dresses from Burberry is perfect for everyday wear. Made from high-quality spandex, it features a regular fit and trendy design. Available in size 12. Care instructions: Machine wash."
PROD_001019,H&M Yellow Mini Dresses,"This yellow mini dresses from H&M is perfect for office. Made from high-quality modal, it features a regular fit and classic design. Available in size M. Care instructions: Machine wash.","Title: H&M Yellow Mini Dresses
Description: This yellow mini dresses from H&M is perfect for office. Made from high-quality modal, it features a regular fit and classic design. Available in size M. Care instructions: Machine wash."
PROD_001020,Gap Olive Mini Dresses,"This olive mini dresses from Gap is perfect for weekend. Made from high-quality spandex, it features a fitted and elegant design. Available in size 10. Care instructions: Machine wash. Perfect for fall season.","Title: Gap Olive Mini Dresses
Description: This olive mini dresses from Gap is perfect for weekend. Made from high-quality spandex, it features a fitted and elegant design. Available in size 10. Care instructions: Machine wash. Perfect for fall season."
PROD_001021,J.Crew Teal Sneakers,"This teal sneakers from J.Crew is perfect for office. Made from high-quality suede, it features a oversized and comfortable design. Available in size 16. Care instructions: Machine wash. Perfect for winter season.","Title: J.Crew Teal Sneakers
Description: This teal sneakers from J.Crew is perfect for office. Made from high-quality suede, it features a oversized and comfortable design. Available in size 16. Care instructions: Machine wash. Perfect for winter season."
PROD_001022,Old Navy White Swimwear,"This white swimwear from Old Navy is perfect for special occasions. Made from high-quality silk, it features a tailored and elegant design. Available in size M. Care instructions: Dry clean only.","Title: Old Navy White Swimwear
Description: This white swimwear from Old Navy is perfect for special occasions. Made from high-quality silk, it features a tailored and elegant design. Available in size M. Care instructions: Dry clean only."
PROD_001023,Banana Republic Navy Skirts,"This navy skirts from Banana Republic is perfect for weekend. Made from high-quality leather, it features a loose fit and comfortable design. Available in size M. Care instructions: Hand wash.","Title: Banana Republic Navy Skirts
Description: This navy skirts from Banana Republic is perfect for weekend. Made from high-quality leather, it features a loose fit and comfortable design. Available in size M. Care instructions: Hand wash."
PROD_001024,Primark Coral Leggings,"This coral leggings from Primark is perfect for everyday wear. Made from high-quality cashmere, it features a regular fit and classic design. Available in size 8. Care instructions: Dry clean only. Perfect for winter season.","Title: Primark Coral Leggings
Description: This coral leggings from Primark is perfect for everyday wear. Made from high-quality cashmere, it features a regular fit and classic design. Available in size 8. Care instructions: Dry clean only. Perfect for winter season."
PROD_001025,Chanel Coral Belts,"This coral belts from Chanel is perfect for special occasions. Made from high-quality denim, it features a slim fit and stylish design. Available in size 10. Care instructions: Machine wash. Perfect for spring season.","Title: Chanel Coral Belts
Description: This coral belts from Chanel is perfect for special occasions. Made from high-quality denim, it features a slim fit and stylish design. Available in size 10. Care instructions: Machine wash. Perfect for spring season."
PROD_001026,American Eagle Pink T-Shirts,"This pink t-shirts from American Eagle is perfect for weekend. Made from high-quality suede, it features a loose fit and trendy design. Available in size 6. Care instructions: Hand wash.","Title: American Eagle Pink T-Shirts
Description: This pink t-shirts from American Eagle is perfect for weekend. Made from high-quality suede, it features a loose fit and trendy design. Available in size 6. Care instructions: Hand wash."
PROD_001027,COS Olive Dress Shoes in Denim,"This olive dress shoes from COS is perfect for special occasions. Made from high-quality denim, it features a loose fit and modern design. Available in size 30. Care instructions: Hand wash.","Title: COS Olive Dress Shoes in Denim
Description: This olive dress shoes from COS is perfect for special occasions. Made from high-quality denim, it features a loose fit and modern design. Available in size 30. Care instructions: Hand wash."
PROD_001028,Gucci Pink Sunglasses in Wool,"This pink sunglasses from Gucci is perfect for weekend. Made from high-quality wool, it features a tailored and modern design. Available in size 12. Care instructions: Machine wash.","Title: Gucci Pink Sunglasses in Wool
Description: This pink sunglasses from Gucci is perfect for weekend. Made from high-quality wool, it features a tailored and modern design. Available in size 12. Care instructions: Machine wash."
PROD_001029,Shein White Shorts,"This white shorts from Shein is perfect for office. Made from high-quality cashmere, it features a regular fit and stylish design. Available in size XXL. Care instructions: Dry clean only.","Title: Shein White Shorts
Description: This white shorts from Shein is perfect for office. Made from high-quality cashmere, it features a regular fit and stylish design. Available in size XXL. Care instructions: Dry clean only."
PROD_001030,Gap Maroon Skirts in Denim,"This maroon skirts from Gap is perfect for office. Made from high-quality denim, it features a loose fit and trendy design. Available in size 32. Care instructions: Hand wash.","Title: Gap Maroon Skirts in Denim
Description: This maroon skirts from Gap is perfect for office. Made from high-quality denim, it features a loose fit and trendy design. Available in size 32. Care instructions: Hand wash."
PROD_001031,Massimo Dutti Purple Cargo Pants,"This purple cargo pants from Massimo Dutti is perfect for weekend. Made from high-quality modal, it features a loose fit and formal design. Available in size 16. Care instructions: Hand wash. Perfect for winter season.","Title: Massimo Dutti Purple Cargo Pants
Description: This purple cargo pants from Massimo Dutti is perfect for weekend. Made from high-quality modal, it features a loose fit and formal design. Available in size 16. Care instructions: Hand wash. Perfect for winter season."
PROD_001032,Forever 21 Purple Dress Pants,"This purple dress pants from Forever 21 is perfect for special occasions. Made from high-quality wool, it features a slim fit and casual design. Available in size 16. Care instructions: Machine wash. Perfect for spring season.","Title: Forever 21 Purple Dress Pants
Description: This purple dress pants from Forever 21 is perfect for special occasions. Made from high-quality wool, it features a slim fit and casual design. Available in size 16. Care instructions: Machine wash. Perfect for spring season."
PROD_001033,Old Navy Maroon Swimwear,"This maroon swimwear from Old Navy is perfect for everyday wear. Made from high-quality bamboo, it features a tailored and formal design. Available in size 36. Care instructions: Machine wash.","Title: Old Navy Maroon Swimwear
Description: This maroon swimwear from Old Navy is perfect for everyday wear. Made from high-quality bamboo, it features a tailored and formal design. Available in size 36. Care instructions: Machine wash."
PROD_001034,H&M Teal Blazers in Bamboo,"This teal blazers from H&M is perfect for weekend. Made from high-quality bamboo, it features a regular fit and stylish design. Available in size 14. Care instructions: Machine wash. Perfect for fall season.","Title: H&M Teal Blazers in Bamboo
Description: This teal blazers from H&M is perfect for weekend. Made from high-quality bamboo, it features a regular fit and stylish design. Available in size 14. Care instructions: Machine wash. Perfect for fall season."
PROD_001035,J.Crew Maroon Socks,"This maroon socks from J.Crew is perfect for office. Made from high-quality polyester, it features a slim fit and elegant design. Available in size XS. Care instructions: Machine wash.","Title: J.Crew Maroon Socks
Description: This maroon socks from J.Crew is perfect for office. Made from high-quality polyester, it features a slim fit and elegant design. Available in size XS. Care instructions: Machine wash."
PROD_001036,Uniqlo Olive Boots,"This olive boots from Uniqlo is perfect for everyday wear. Made from high-quality viscose, it features a oversized and trendy design. Available in size 36. Care instructions: Machine wash.","Title: Uniqlo Olive Boots
Description: This olive boots from Uniqlo is perfect for everyday wear. Made from high-quality viscose, it features a oversized and trendy design. Available in size 36. Care instructions: Machine wash."
PROD_001037,Massimo Dutti Beige Leggings,"This beige leggings from Massimo Dutti is perfect for special occasions. Made from high-quality spandex, it features a slim fit and modern design. Available in size 34. Care instructions: Machine wash.","Title: Massimo Dutti Beige Leggings
Description: This beige leggings from Massimo Dutti is perfect for special occasions. Made from high-quality spandex, it features a slim fit and modern design. Available in size 34. Care instructions: Machine wash."
PROD_001038,Old Navy Pink Sweaters,"This pink sweaters from Old Navy is perfect for formal events. Made from high-quality nylon, it features a slim fit and modern design. Available in size 6. Care instructions: Machine wash. Perfect for winter season.","Title: Old Navy Pink Sweaters
Description: This pink sweaters from Old Navy is perfect for formal events. Made from high-quality nylon, it features a slim fit and modern design. Available in size 6. Care instructions: Machine wash. Perfect for winter season."
PROD_001039,American Eagle Beige Skirts,"This beige skirts from American Eagle is perfect for special occasions. Made from high-quality acrylic, it features a fitted and classic design. Available in size XL. Care instructions: Hand wash.","Title: American Eagle Beige Skirts
Description: This beige skirts from American Eagle is perfect for special occasions. Made from high-quality acrylic, it features a fitted and classic design. Available in size XL. Care instructions: Hand wash."
PROD_001040,Arket Mint Maxi Dresses in Acrylic,"This mint maxi dresses from Arket is perfect for special occasions. Made from high-quality acrylic, it features a loose fit and stylish design. Available in size 16. Care instructions: Hand wash.","Title: Arket Mint Maxi Dresses in Acrylic
Description: This mint maxi dresses from Arket is perfect for special occasions. Made from high-quality acrylic, it features a loose fit and stylish design. Available in size 16. Care instructions: Hand wash."
PROD_001041,Shein Maroon Dress Shoes,"This maroon dress shoes from Shein is perfect for office. Made from high-quality suede, it features a oversized and classic design. Available in size 12. Care instructions: Dry clean only.","Title: Shein Maroon Dress Shoes
Description: This maroon dress shoes from Shein is perfect for office. Made from high-quality suede, it features a oversized and classic design. Available in size 12. Care instructions: Dry clean only."
PROD_001042,Arket Mint Leggings,"This mint leggings from Arket is perfect for casual outings. Made from high-quality viscose, it features a slim fit and modern design. Available in size 36. Care instructions: Hand wash.","Title: Arket Mint Leggings
Description: This mint leggings from Arket is perfect for casual outings. Made from high-quality viscose, it features a slim fit and modern design. Available in size 36. Care instructions: Hand wash."
PROD_001043,Zara Teal Midi Dresses,"This teal midi dresses from Zara is perfect for office. Made from high-quality leather, it features a oversized and trendy design. Available in size 16. Care instructions: Hand wash. Perfect for summer season.","Title: Zara Teal Midi Dresses
Description: This teal midi dresses from Zara is perfect for office. Made from high-quality leather, it features a oversized and trendy design. Available in size 16. Care instructions: Hand wash. Perfect for summer season."
PROD_001044,Banana Republic Beige Jackets,"This beige jackets from Banana Republic is perfect for special occasions. Made from high-quality wool, it features a fitted and formal design. Available in size 6. Care instructions: Dry clean only. Perfect for spring season.","Title: Banana Republic Beige Jackets
Description: This beige jackets from Banana Republic is perfect for special occasions. Made from high-quality wool, it features a fitted and formal design. Available in size 6. Care instructions: Dry clean only. Perfect for spring season."
PROD_001045,Hollister Coral Scarves,"This coral scarves from Hollister is perfect for weekend. Made from high-quality suede, it features a fitted and trendy design. Available in size 28. Care instructions: Machine wash.","Title: Hollister Coral Scarves
Description: This coral scarves from Hollister is perfect for weekend. Made from high-quality suede, it features a fitted and trendy design. Available in size 28. Care instructions: Machine wash."
PROD_001046,Massimo Dutti Mint Flats in Bamboo,"This mint flats from Massimo Dutti is perfect for special occasions. Made from high-quality bamboo, it features a tailored and classic design. Available in size 16. Care instructions: Hand wash.","Title: Massimo Dutti Mint Flats in Bamboo
Description: This mint flats from Massimo Dutti is perfect for special occasions. Made from high-quality bamboo, it features a tailored and classic design. Available in size 16. Care instructions: Hand wash."
PROD_001047,Burberry Red Tank Tops,"This red tank tops from Burberry is perfect for casual outings. Made from high-quality acrylic, it features a oversized and classic design. Available in size XS. Care instructions: Machine wash. Perfect for winter season.","Title: Burberry Red Tank Tops
Description: This red tank tops from Burberry is perfect for casual outings. Made from high-quality acrylic, it features a oversized and classic design. Available in size XS. Care instructions: Machine wash. Perfect for winter season."
PROD_001048,Primark Red Ties,"This red ties from Primark is perfect for everyday wear. Made from high-quality polyester, it features a fitted and modern design. Available in size 6. Care instructions: Machine wash. Perfect for fall season.","Title: Primark Red Ties
Description: This red ties from Primark is perfect for everyday wear. Made from high-quality polyester, it features a fitted and modern design. Available in size 6. Care instructions: Machine wash. Perfect for fall season."
PROD_001049,H&M Black Jeans,"This black jeans from H&M is perfect for everyday wear. Made from high-quality silk, it features a tailored and elegant design. Available in size 14. Care instructions: Hand wash. Perfect for spring season.","Title: H&M Black Jeans
Description: This black jeans from H&M is perfect for everyday wear. Made from high-quality silk, it features a tailored and elegant design. Available in size 14. Care instructions: Hand wash. Perfect for spring season."
PROD_001050,Hollister Maroon Skirts,"This maroon skirts from Hollister is perfect for everyday wear. Made from high-quality cashmere, it features a oversized and modern design. Available in size 12. Care instructions: Machine wash.","Title: Hollister Maroon Skirts
Description: This maroon skirts from Hollister is perfect for everyday wear. Made from high-quality cashmere, it features a oversized and modern design. Available in size 12. Care instructions: Machine wash."
PROD_001051,Primark Teal Sandals,"This teal sandals from Primark is perfect for casual outings. Made from high-quality cashmere, it features a oversized and stylish design. Available in size S. Care instructions: Hand wash. Perfect for spring season.","Title: Primark Teal Sandals
Description: This teal sandals from Primark is perfect for casual outings. Made from high-quality cashmere, it features a oversized and stylish design. Available in size S. Care instructions: Hand wash. Perfect for spring season."
PROD_001052,Hollister Cream Wallets,"This cream wallets from Hollister is perfect for weekend. Made from high-quality cotton, it features a regular fit and comfortable design. Available in size 14. Care instructions: Hand wash. Perfect for spring season.","Title: Hollister Cream Wallets
Description: This cream wallets from Hollister is perfect for weekend. Made from high-quality cotton, it features a regular fit and comfortable design. Available in size 14. Care instructions: Hand wash. Perfect for spring season."
PROD_001053,Shein Teal Chinos,"This teal chinos from Shein is perfect for everyday wear. Made from high-quality nylon, it features a tailored and classic design. Available in size 16. Care instructions: Hand wash.","Title: Shein Teal Chinos
Description: This teal chinos from Shein is perfect for everyday wear. Made from high-quality nylon, it features a tailored and classic design. Available in size 16. Care instructions: Hand wash."
PROD_001054,Zara Black Swimwear in Cotton,"This black swimwear from Zara is perfect for everyday wear. Made from high-quality cotton, it features a slim fit and trendy design. Available in size 8. Care instructions: Hand wash.","Title: Zara Black Swimwear in Cotton
Description: This black swimwear from Zara is perfect for everyday wear. Made from high-quality cotton, it features a slim fit and trendy design. Available in size 8. Care instructions: Hand wash."
